Nom usuel de l'installation,Numéro de l'installation,Nom de la commune,Code postal,Nom du lieu dit,Numero de la voie,Nom de la voie,Longitude,Latitude,Aucun aménagement d'accessibilité,Nombre total d'équipements sportifs,Nombre total de fiches équipements
Terrain des Sports,532760002,Voutré,53600,Stade 1,,Le Bourg,-0.291563,48.135904,Non,7,6
"Maison des Jeunes, Salle des Fêtes",532760003,Voutré,53600,,,Place de la Mairie,-0.291563,48.135904,Non,1,1
Terrain de Football,532760004,Voutré,53600,Stade 2,,Le bourg,-0.291563,48.135904,Non,1,1
Ecole Publique,532760011,Voutré,53600,,,Place de la mairie,-0.291563,48.135904,Non,1,1
Départ de Boucles de Randonnées,720010002,Aigné,72000,,,Parking de la mairie,0.118572,48.067009,Oui,1,1
Complexe Harvengt Lambert,720010003,Aigné,72650,,,Rue Maquère,0.118572,48.067009,Non,8,7
Aire de Loisirs,720020001,Aillières-Beauvoir,72600,,,Le bourg,0.324435,48.404414,Oui,3,3
Site D'Escalade,720020002,Aillières-Beauvoir,72600,,,Carrière de Louzes,0.324435,48.404414,Oui,1,1
Stade Georges Garnier,720030001,Allonnes,72700,,,Avenue de Gaulle,0.160209,47.968833,Non,5,5
Complexe Sportif Jean Launay,720030004,Allonnes,72700,,,Boulevard d'Anjou,0.160209,47.968833,Non,17,13
Stade Claude Voisin,720030008,Allonnes,72700,,,Rue d'Argenton,0.160209,47.968833,Non,6,5
Gymnase Victor Hugo,720030009,Allonnes,72700,,,Rue Georges Bizet,0.160209,47.968833,Non,4,4
Gymnase Pasteur,720030010,Allonnes,72700,,,Boulevard Pasteur,0.160209,47.968833,Oui,3,3
Terrain Multisports de Chaoué,720030012,Allonnes,72700,,,rue Charles Gounod,0.160209,47.968833,Non,1,1
Espace Multisports Chaoué,720030013,Allonnes,72700,,,rue Charles Gounod,0.160209,47.968833,Oui,1,1
Boucles de Randonnées,720030014,Allonnes,72700,,,Rue du Moulin de Chaoué,0.160209,47.968833,Oui,1,1
Complexe Sportif André Malraux,720030015,Allonnes,72700,,,rue Beausoleil,0.160209,47.968833,Non,6,6
Espace Loisirs du Lotissement,720030016,Allonnes,72700,,,Rue Marat,0.160209,47.968833,Non,3,3
Terrain Multisport des Métairies,720030017,Allonnes,72700,,,Boulevard de Vendée,0.160209,47.968833,Non,1,1
Terrain Multisports de Proximité Rue des Frères Rodriguez,720030019,Allonnes,72700,,,rue des Frères Rodriguez,0.160209,47.968833,Oui,1,1
Centre Equestre Foresterie,720030021,Allonnes,72700,La foresterie,,rue Robespierre,0.160209,47.968833,Non,7,6
Circuit de Motocross,720030022,Allonnes,72700,La Tercherie,,,0.160209,47.968833,Oui,1,1
Plan D'Eau D'Amné,720040001,Amné,72540,,,Route de Brains,-0.060013,48.039202,Non,3,3
Salle  Polyvalente,720040002,Amné,72540,,21,Rue principale,-0.060013,48.039202,Oui,1,1
Espace Champêtre,720050001,Ancinnes,72610,,,Résidence du stade,0.176063,48.366714,Non,6,6
Complexe Sportif du Stade,720050002,Ancinnes,72610,,,Rue du Stade,0.176063,48.366714,Non,2,2
Départ de  Circuits de Randonnées,720050003,Ancinnes,72610,,,Le Bourg,0.176063,48.366714,Oui,2,2
Centre Culturel,720050004,Ancinnes,72610,,,Place de Gaulle,0.176063,48.366714,Non,1,1
Etang de L'Oisellerie,720050005,Ancinnes,72610,L'oisellerie,,,0.176063,48.366714,Oui,1,1
Salle des Anciens,720060001,Arçonnay,72610,,,rue des Sorbiers,0.085734,48.395604,Non,1,1
Terrain de Sport de Décathlon,720060002,Arçonnay,72610,,,Le petit coudray,0.085734,48.395604,Non,3,3
Lycée Marguerite de Navarre,720060003,Arçonnay,72610,,,Route du Mans,0.085734,48.395604,Non,8,7
Complexe Sportif Francis Busson,720060004,Arçonnay,72610,,29,rue léonard de vinci,0.085734,48.395604,Non,9,8
Piscine Pierre Rousseau,720060005,Arçonnay,72510,,,Route du Mans,0.085734,48.395604,Non,1,1
Centre Culturel Foyer Henri Gardien,720060007,Arçonnay,72610,,,Rue des Sorbiers,0.085734,48.395604,Non,3,3
Terrain de Pétanque,720060008,Arçonnay,72610,,,Lotissement du petit maleffre,0.085734,48.395604,Non,1,1
Parcours Pédestre,720060009,Arçonnay,72610,,,voie antique,0.085734,48.395604,Oui,2,2
Parce Naturel du Gué de Gesnes,720060010,Arçonnay,72610,,,Rue d'Alençon,0.085734,48.395604,Non,1,1
Golf D'Alençon En Arçonnay,720060011,Arçonnay,72610,,,Le petit maleffre,0.085734,48.395604,Non,4,4
Bowling D'Arçonnay,720060012,Arçonnay,72610,,,Le petit coudray,0.085734,48.395604,Non,2,2
Stand de Tir,720060014,Arçonnay,72610,Rue du roselet,,,0.085734,48.395604,Oui,1,1
Salle Polyvalente,720070001,Ardenay-sur-Mérize,72370,,1,rue du Levant,0.42449,47.995041,Oui,1,1
Terrain de Sports,720070002,Ardenay-sur-Mérize,72370,Rue du Clos des merisiers,,Le Bourg,0.42449,47.995041,Oui,5,5
Cour D'École,720070003,Ardenay-sur-Mérize,72370,,,Rue du pont de pierre,0.42449,47.995041,Oui,1,1
Etang de la Gauterie,720080001,Arnage,72230,,,Rue Ernest Bollée,0.1874,47.926154,Oui,1,1
Plan D'Eau de la Gèmerie,720080002,Arnage,72230,,,Rue de la Gèmerie,0.1874,47.926154,Non,8,8
Complexe Auguste Delaune,720080003,Arnage,72230,,,Rue des Collèges,0.1874,47.926154,Non,24,19
Groupe Scolaire Gérard Philippe,720080004,Arnage,72230,,,Rue des Écoles,0.1874,47.926154,Non,1,1
Maison de L'Enfance,720080006,Arnage,72230,,,Rue des Pommiers,0.1874,47.926154,Oui,1,1
Terrain Yoplait la Heronnière,720080007,Arnage,72230,,,La Heronnière,0.1874,47.926154,Oui,1,1
Halte Fluviale D'Arnage,720080008,Arnage,72230,,,Rue gauche au  port d'Arnage,0.1874,47.926154,Non,1,1
Etang Guy Gaultier,720080009,Arnage,72230,Rue des Aulnes,,,0.1874,47.926154,Oui,1,1
Parcours de Pêche,720080010,Arnage,72230,,,La Roulle Crotte,0.1874,47.926154,Oui,1,1
Ecole Auguste Renoir,720080011,Arnage,72230,,,Rue des pêchers,0.1874,47.926154,Oui,2,2
Cale de Mise À L'Eau,720080012,Arnage,72230,le pont,,,0.1874,47.926154,Oui,1,1
Equipements Sportifs de la Salle des Fêtes,720090001,Arthezé,72270,,,rue des Lilas,-0.120688,47.786916,Oui,2,2
Terrains de Pétanque,720090002,Arthezé,72270,,,Place de la mairie,-0.120688,47.786916,Oui,2,1
Aire de Loisirs,720100001,Asnières-sur-Vègre,72430,,,Route D22,-0.23508,47.887928,Oui,2,2
Aire de Détente de Longlé Brun,720100004,Asnières-sur-Vègre,72340,,,Place Longlé Brun,-0.23508,47.887928,Oui,1,1
Site de la Vègre,720100005,Asnières-sur-Vègre,72430,Vieux pont d'Asnières,,,-0.23508,47.887928,Oui,1,1
Aire du Jardin Anglais,720100006,Asnières-sur-Vègre,72430,Le bourg,,,-0.23508,47.887928,Non,2,2
Ensemble Sportif,720110001,Assé-le-Boisne,72130,,,Rue des Celliers,-0.008202,48.321816,Non,4,4
Ball Trap Asséen,720110002,Assé-le-Boisne,72130,,,Les héreaux,-0.008202,48.321816,Oui,1,1
Site du Moulin du Pré,720110003,Assé-le-Boisne,72130,Le Moulin du Pré,,,-0.008202,48.321816,Oui,1,1
Paintball Queen Rock,720110004,Assé-le-Boisne,72130,Le  rocher reine,,,-0.008202,48.321816,Oui,1,1
Salle de Motricité,720110005,Assé-le-Boisne,72130,7 Rue des déportés,,,-0.008202,48.321816,Oui,1,1
Terrain de Loisirs,720120001,Assé-le-Riboul,72170,,,,0.08499,48.193208,Non,2,2
Ecole René Bourneuf,720120002,Assé-le-Riboul,72170,,,,0.08499,48.193208,Non,1,1
Circuit de Randonnée,720120003,Assé-le-Riboul,72170,,,Place de la Mairie,0.08499,48.193208,Oui,1,1
Terrain de Pétanque,720120004,Assé-le-Riboul,72170,,22,rue principale,0.08499,48.193208,Oui,1,1
Stade Roger Bernard,720130001,Aubigné-Racan,72800,,,rue de la gare,0.267591,47.69009,Non,13,11
Ecole Publique,720130002,Aubigné-Racan,72800,,,Rue des écoles,0.267591,47.69009,Non,1,1
Départ de Circuits de Randonnée,720130003,Aubigné-Racan,72800,,,Parking de la salle polyvalente,0.267591,47.69009,Oui,6,6
Stand de Tir,720130004,Aubigné-Racan,72800,Le jacob,,,0.267591,47.69009,Non,1,1
Petite Cale de Mise À L'Eau,720130005,Aubigné-Racan,72800,Pot de Varennes,,,0.267591,47.69009,Oui,1,1
Site Archéologique,720130006,Aubigné-Racan,72800,,,,0.267591,47.69009,Oui,1,1
Complexe Sportif,720130007,Aubigné-Racan,72800,,,Rue des peupliers,0.267591,47.69009,Non,2,2
Stade,720160001,Auvers-le-Hamon,72300,,,rue Pierre Roger,-0.352204,47.902387,Non,8,7
Salle des Fêtes,720160003,Auvers-le-Hamon,72300,,17,rue Alain de Rouzé,-0.352204,47.902387,Non,1,1
Ecole Maurice Quentin,720160004,Auvers-le-Hamon,72300,,,Rue Pierre Roger,-0.352204,47.902387,Non,1,1
Plan D'Eau Communal,720160005,Auvers-le-Hamon,72300,,,route de tour,-0.352204,47.902387,Non,3,3
Centre Équestre Poney Club la Coquelinière,720160006,Auvers-le-Hamon,72300,La Coquelinière,,route de Poillé,-0.352204,47.902387,Non,3,3
Espace Nature la Jeune Panne,720160007,Auvers-le-Hamon,72300,,,La jeune Panne,-0.352204,47.902387,Oui,2,2
Site de L'Erve,720160008,Auvers-le-Hamon,72300,Pont des Roches,,,-0.352204,47.902387,Oui,1,1
Aire de Loisirs,720170001,Auvers-sous-Montfaucon,72540,,,rue de la libération,-0.070556,48.005698,Non,4,4
Boucles de Randonnées,720180001,Avesnes-en-Saosnois,72260,Place de l'église,,,0.370268,48.263087,Oui,3,3
Terrain de Pétanque Communal,720190001,Avessé,72350,,,Rue des Jardins,-0.251702,47.954145,Oui,1,1
Club de Loisirs,720190002,Avessé,72350,,,Place de l'Eglise,-0.251702,47.954145,Oui,1,1
Terrain de Jeux,720200001,Avezé,72400,,,rue de la Métairie,0.677187,48.226446,Non,2,2
Terrain de Boules,720200002,Avezé,72400,,,rue du Perche,0.677187,48.226446,Non,1,1
Départ de Circuit de Randonnée Pédestre,720200003,Avezé,72400,,,Place de l'Eglise,0.677187,48.226446,Oui,2,2
Salle des Fêtes,720200004,Avezé,72400,,32,rue du Perche,0.677187,48.226446,Non,1,1
Parcours Descente Rivière,720200005,Avezé,72400,,,,0.677187,48.226446,Oui,1,1
Site de la Vègre,720210001,Avoise,72430,Passerelle de Marigné,,,-0.208607,47.866013,Oui,1,1
Equipements Sportifs des Deux Fonds,720210002,Avoise,72430,,,Place des deux fonds,-0.208607,47.866013,Non,1,1
Equipements Sportifs de la Tour,720210003,Avoise,72430,,,Rue de la Tour,-0.208607,47.866013,Oui,2,2
Site du Camping,720210004,Avoise,72430,,,Le camping,-0.208607,47.866013,Oui,3,3
Site de la Sarthe,720210005,Avoise,72430,,,Rue du Port,-0.208607,47.866013,Oui,1,1
Equipements Sportifs Communaux,720220001,Bailleul,72200,,,Rue des 4 vents,-0.161189,47.768059,Oui,5,5
Société de Boule de Fort L'Union,720220002,Bailleul,72200,,11,Rue du Maine,-0.161189,47.768059,Oui,1,1
Zone Humide de L'Aunay,720220003,Bailleul,72200,l'Aunay,,,-0.161189,47.768059,Oui,2,2
Ecole Publique,720220004,Bailleul,72200,,14,rue du stade,-0.161189,47.768059,Non,1,1
Salle des Fêtes,720230001,Ballon,72290,,,Place de la République,0.235038,48.175299,Non,1,1
Hall aux Sports,720230002,Ballon,72290,,12,Rue de Moulin,0.235038,48.175299,Non,1,1
Stade Municipal,720230004,Ballon,72290,,,Route de Montfort,0.235038,48.175299,Non,2,2
Collège René Cassin,720230005,Ballon,72290,,,rue René Cassin,0.235038,48.175299,Non,4,4
Champ de Foire,720230006,Ballon,72290,,,Place du champ de foire,0.235038,48.175299,Non,2,2
Foyer Communal,720230007,Ballon,72290,,,Route de Mamers,0.235038,48.175299,Oui,1,1
Ecole Primaire René Badinter,720230008,Ballon,72290,,1,Rue du Général de Gaulle,0.235038,48.175299,Non,1,1
Maison des Jeunes et de la Culture,720230009,Ballon,72290,,7,Place de la République,0.235038,48.175299,Oui,1,1
Mur D'Escalade,720230010,Ballon,72290,,,Place de la République,0.235038,48.175299,Non,1,1
Départ de Circuits de Randonnées,720230011,Ballon,72290,,,Place de la République,0.235038,48.175299,Oui,6,6
Complexe Socio-Sportif Joël le Theule,720240001,Bazoge,72650,,29,rue des Hortensias,0.154856,48.098275,Non,18,11
Salle Polyvalente du Fresne,720240002,Bazoge,72650,,,Rue du Frene,0.154856,48.098275,Non,1,1
Plan D'Eau,720240003,Bazoge,72650,Beaumanoir,,Plan d'eau de Beaumanoir,0.154856,48.098275,Non,4,4
Ecole Primaire Henri Matisse,720240005,Bazoge,72650,,,Rue des hortensias,0.154856,48.098275,Non,1,1
Complexe Sportif de L'Ime,720250001,Bazouges-sur-le-Loir,72200,,,Route de La Chapelle,-0.169488,47.689594,Non,11,11
Boules de Fort L'Union,720250002,Bazouges-sur-le-Loir,72200,,,Rue du 8 mai,-0.169488,47.689594,Oui,1,1
Stade de Football,720250004,Bazouges-sur-le-Loir,72200,,,Route de Cré,-0.169488,47.689594,Non,2,2
Terrains de Sports de Raquettes,720250005,Bazouges-sur-le-Loir,72200,,,Route de la Chapelle,-0.169488,47.689594,Non,3,2
Salle Polyvalente,720250006,Bazouges-sur-le-Loir,72200,,,Route de la Chapelle,-0.169488,47.689594,Oui,2,2
Terrains Extérieurs Ecoles,720250007,Bazouges-sur-le-Loir,72200,,,Rue de la Poste,-0.169488,47.689594,Oui,2,2
Boules de Fort Saint Vincent,720250008,Bazouges-sur-le-Loir,72200,,,Rue du Grand Chêne,-0.169488,47.689594,Oui,1,1
Départ de Circuits de Randonnée,720250009,Bazouges-sur-le-Loir,72200,,,Office du Tourisme,-0.169488,47.689594,Non,2,2
Site du Loir,720250010,Bazouges-sur-le-Loir,72200,,,Rue du Port Mahon,-0.169488,47.689594,Oui,1,1
Plan D'Eau du Creux,720250011,Bazouges-sur-le-Loir,72200,Le Creux,,,-0.169488,47.689594,Oui,1,1
Base de Loisirs Les Douves,720260001,Beaufay,72110,,,Le bourg,0.361173,48.146906,Non,8,7
Salle Polyvalente,720260002,Beaufay,72110,,,Place Général de Gaulle,0.361173,48.146906,Non,1,1
Départ de Circuits de Randonnée,720260004,Beaufay,72110,,,Place de l'église,0.361173,48.146906,Oui,4,4
Espace Loisirs,720270001,Beaumont-sur-Dême,72340,,,Plan d'eau,0.568591,47.694153,Oui,3,3
Départ de Circuit de Randonnée,720280001,Beaumont-Pied-de-Boeuf,72500,,,Place de l'Eglise,0.400992,47.75896,Oui,3,3
Haras de Bercé la Blinière,720280002,Beaumont-Pied-de-Boeuf,72500,,,Le Cottage,0.400992,47.75896,Non,4,4
Terrain de Moto Cross,720280003,Beaumont-Pied-de-Boeuf,72500,,,l'aitre hulain,0.400992,47.75896,Non,2,2
Zone de Loisirs,720280004,Beaumont-Pied-de-Boeuf,72500,,,Route des Blancs,0.400992,47.75896,Oui,2,2
Piscine Municipale,720290001,Beaumont-sur-Sarthe,72170,,,rue des Voves,0.129374,48.225533,Oui,1,1
Salle Multisports,720290002,Beaumont-sur-Sarthe,72170,,,rue des Voves,0.129374,48.225533,Non,2,2
Stade des Voves,720290003,Beaumont-sur-Sarthe,72170,,,rue des Voves,0.129374,48.225533,Non,8,7
Stand de Tir des Bleuets,720290005,Beaumont-sur-Sarthe,72170,,,La huverie,0.129374,48.225533,Oui,4,4
Salle de Judo,720290006,Beaumont-sur-Sarthe,72170,,,Place des Halles,0.129374,48.225533,Oui,1,1
Collège le Joncheray,720290007,Beaumont-sur-Sarthe,72170,,,avenue du Joncheray,0.129374,48.225533,Non,4,3
Départ de Circuits de Randonnée,720290008,Beaumont-sur-Sarthe,72170,,,Place des Halles,0.129374,48.225533,Oui,2,2
Camping du Val de Sarthe,720290009,Beaumont-sur-Sarthe,72170,,,,0.129374,48.225533,Non,1,1
Site de la Promenade de L'Escargot,720290010,Beaumont-sur-Sarthe,72170,,,Rue de l'escargot,0.129374,48.225533,Non,1,1
Départ de Circuit de Randonnée,720310001,Beillé,72160,,,Place de Beillé (face au café),0.5099,48.082756,Oui,1,1
Terrain de Pétanque,720310002,Beillé,72160,,,Rue de la Mairie,0.5099,48.082756,Oui,1,1
Cour D'École,720320001,Berfay,72320,,,Le Bourg,0.76357,47.993793,Oui,1,1
Terrain de Football Éduactif,720320002,Berfay,72320,Le bourg,,,0.76357,47.993793,Oui,1,1
Maison Familiale Rurale,720330001,Bernay-en-Champagne,72240,Bordigné,,,-0.060227,48.073385,Non,2,2
Centre Equestre le Caroussel,720330002,Bernay-en-Champagne,72240,Le Grand Chemin,,,-0.060227,48.073385,Non,4,4
Aire de Loisirs,720330003,Bernay-en-Champagne,72240,,5,Rue du Mans,-0.060227,48.073385,Oui,3,3
Départ des Boucles de Randonnées,720330004,Bernay-en-Champagne,72240,,,Place de la Mairie,-0.060227,48.073385,Oui,1,1
Aire de Loisirs,720340001,Bérus,72610,La Noë,,,0.051551,48.37426,Oui,1,1
Tennis,720350001,Bessé-sur-Braye,72310,,,Rue du Val de Braye,0.748299,47.833477,Non,3,1
Centre Aquatique Récréatif,720350002,Bessé-sur-Braye,72310,,,Rue du Val de Braye,0.748299,47.833477,Non,3,3
Foyer Culturel,720350003,Bessé-sur-Braye,72310,,,Avenue de la gare,0.748299,47.833477,Oui,1,1
Complexe Sportif de Courtanvaux,720350004,Bessé-sur-Braye,72310,,,Avenue courtanvaux,0.748299,47.833477,Non,7,7
Terrain de Sport du Collège Courtanvaux,720350005,Bessé-sur-Braye,72310,,,Collège de Bessé,0.748299,47.833477,Non,1,1
Boulodrome,720350006,Bessé-sur-Braye,72310,,,Courtanvaux,0.748299,47.833477,Non,1,1
Départ de Circuits de Randonnée,720350007,Bessé-sur-Braye,72310,,,Place Jean Dufournier,0.748299,47.833477,Non,3,3
Maison Pour Tous,720350008,Bessé-sur-Braye,72310,,34,Rue du 11 Novembre,0.748299,47.833477,Oui,1,1
Parc du Château de Courtanvaux,720350009,Bessé-sur-Braye,72310,Courtanvaux,,Parc du Château,0.748299,47.833477,Non,5,5
Parcours de Pêche,720350011,Bessé-sur-Braye,72310,Le pont de La Couarde,,,0.748299,47.833477,Oui,1,1
Sentier de Randonnées,720360001,Béthon,72610,,,Place de l'Eglise,0.087279,48.359656,Oui,1,1
Salle Polyvalente,720360002,Béthon,72610,,,Rue de la Mairie,0.087279,48.359656,Oui,2,2
Stade,720380001,Boëssé-le-Sec,72400,,,,0.563182,48.134842,Oui,4,3
Départ de Circuits de Randonnées,720380002,Boëssé-le-Sec,72400,,,Route Saint Denis des Coudrais (Salle Polyvalente),0.563182,48.134842,Oui,2,2
Ecole Publique,720380003,Boëssé-le-Sec,72400,,,Place Henri Paumier,0.563182,48.134842,Non,2,2
Terrain de Pétanque,720390001,Bonnétable,72110,,,Rue st André de Gelly,0.424569,48.177638,Oui,4,1
Stade Municipal,720390002,Bonnétable,72110,,,rue Twistringen,0.424569,48.177638,Oui,7,7
Parc du Château,720390003,Bonnétable,72110,,,Parc du Château,0.424569,48.177638,Oui,5,5
Complexe Sportif,720390004,Bonnétable,72110,,,Rue Twistingen,0.424569,48.177638,Non,9,8
Salle de Billard,720390005,Bonnétable,72110,,18,Rue Joffre,0.424569,48.177638,Oui,1,1
Salle Polyvalente Mélusine,720390006,Bonnétable,72110,Rue Twistingen,,,0.424569,48.177638,Non,1,1
Collège la Foresterie,720390007,Bonnétable,72110,,,Rue Twistringen,0.424569,48.177638,Oui,1,1
Plans D'Eau Communale,720390008,Bonnétable,72110,,,,0.424569,48.177638,Oui,3,3
Compagnie des Archers du Bois des Vallées,720420001,Bouloire,72440,Le Parc,,,0.548509,47.973614,Oui,1,1
Complexe Sportif,720420002,Bouloire,72440,La Croix Fleurie,,Rue du Jeu de Paume,0.548509,47.973614,Non,9,9
Départ de Circuit de Randonnées,720420003,Bouloire,72440,,,Place de l'Eglise,0.548509,47.973614,Oui,2,2
Circuits de Randonnée,720430001,Bourg-le-Roi,72610,,,Place de lEglise,0.131077,48.345194,Oui,2,2
Société Boule de Fort Les Rosiers,720440001,Bousse,72270,,1,Place des Rosiers,-0.059809,47.769288,Oui,1,1
Espace de Pratiques Sportives,720440003,Bousse,72270,,,allée des anciens combattants,-0.059809,47.769288,Non,3,3
Centre Équestre L'Escapade,720440005,Bousse,72270,,,La Garenne des Saars,-0.059809,47.769288,Non,3,3
Départ de Chemin de Randonnée,720450001,Brains-sur-Gée,72550,,,Place de la Mairie,-0.026758,48.015587,Oui,1,1
Terrain de Sports de Landon,720460001,Breil-sur-Mérize,72370,,,Le Bourg,0.476314,48.007569,Non,7,5
Salle Polyvalente,720460002,Breil-sur-Mérize,72370,,,Allée des Chênes,0.476314,48.007569,Non,1,1
Départ de  Circuit de Randonnée de la Jaloise,720460003,Breil-sur-Mérize,72370,,,Place de l'Eglise,0.476314,48.007569,Oui,1,1
Salle Polyvalente,720470002,Brette-les-Pins,72250,,,rue des Pins,0.336553,47.91081,Non,2,2
Stade du Haut Bois,720470003,Brette-les-Pins,72250,,,rue des Fougères,0.336553,47.91081,Non,11,10
Lycée Professionnel Agricole André Provost,720470004,Brette-les-Pins,72250,,,Allée des Cèpes,0.336553,47.91081,Non,1,1
Brette Equitation,720470005,Brette-les-Pins,72250,,2,rue des Chesnais,0.336553,47.91081,Non,3,3
Départ de Circuits de Randonnée,720470006,Brette-les-Pins,72250,,,Place de l'église,0.336553,47.91081,Oui,2,2
Complexe Sportif du Pâtis,720470008,Brette-les-Pins,72250,Le Pâtis,,Route de Ruaudin,0.336553,47.91081,Oui,6,5
Aire de Loisirs,720480001,Briosne-lès-Sables,72110,La petite Brosse,,,0.395134,48.173557,Oui,3,3
Court de Tennis,720490001,Bruère-sur-Loir,72500,,,route de Chenu,0.347674,47.651,Oui,1,1
Haras de la Chaise,720490002,Bruère-sur-Loir,72500,La Chaise,,route de Nogent sur Loir,0.347674,47.651,Non,5,5
Ecurie le Grel,720490003,Bruère-sur-Loir,72500,,,rue Principale,0.347674,47.651,Oui,2,2
Départ de Circuits de Randonnée,720490004,Bruère-sur-Loir,72500,,,Place de l'Eglise,0.347674,47.651,Oui,3,3
Maison Saint Martin,720490005,Bruère-sur-Loir,72500,,,Château de Maison Rouge,0.347674,47.651,Non,3,3
Plan D'Eau de la Bruère,720490006,Bruère-sur-Loir,72500,,,Plan d'eau,0.347674,47.651,Oui,1,1
Espace Détente,720490007,Bruère-sur-Loir,72500,Route de Chenu,,Place Auguste Hérin,0.347674,47.651,Non,1,1
Base de Plein Air Fred Chauvier,720500001,Brûlon,72350,Plan d'eau,,Le Buet,-0.234921,47.967112,Oui,17,16
Stade Football,720500003,Brûlon,72350,,,Route de Viré,-0.234921,47.967112,Oui,2,2
Terrain de Pétanque des Halles,720500004,Brûlon,72350,,,Place des Anciennes Halles,-0.234921,47.967112,Oui,1,1
Camping le Septentrion,720500005,Brûlon,72350,,,Camping le Septentrion,-0.234921,47.967112,Oui,2,2
Domaine Les Belmondières,720500006,Brûlon,72350,,,Les Belmondières,-0.234921,47.967112,Oui,3,3
Plateau Sportif du Prieuré,720500007,Brûlon,72530,,,Rue Taterchall,-0.234921,47.967112,Non,1,1
Salle de Danse Brûlon,720500008,Brûlon,72350,,2,Rue de l'Hôpital,-0.234921,47.967112,Oui,1,1
Site Naturel D'Escalade,720500009,Brûlon,72350,Carrière des vignes,,,-0.234921,47.967112,Oui,1,1
Espace Multifonctions,720500010,Brûlon,72350,,,Route de Vire en Champagne,-0.234921,47.967112,Non,6,5
Parcours de Pêche,720500011,Brûlon,72350,La Tannerie,,,-0.234921,47.967112,Oui,1,1
Dojo,720510001,Cérans-Foulletourte,72330,,,Place Pierre Belon,0.075199,47.82687,Oui,1,1
